dataset,montage,feature_family,classifier,subject,fold,seed,kappa,accuracy,n_train,n_test,n_channels,error
UAB,nearear,bandpower,random_forest,9,2,42,0.4727264754889064,0.6486486486486487,738,185,2,
UAB,nearear,fbcsp,lda,9,3,42,0.4781760978419817,0.6521739130434783,739,184,2,
UAB,nearear,fbcsp,svm,9,3,42,0.5348383376945935,0.6902173913043478,739,184,2,
UAB,nearear,fbcsp,decision_tree,9,3,42,0.3398006644518272,0.5597826086956522,739,184,2,
UAB,nearear,fbcsp,random_forest,9,3,42,0.5186663119624013,0.6793478260869565,739,184,2,
UAB,nearear,bandpower,lda,9,3,42,0.3966945810625194,0.5978260869565217,739,184,2,
UAB,nearear,bandpower,svm,9,3,42,0.478037321040734,0.6521739130434783,739,184,2,
UAB,nearear,bandpower,decision_tree,9,3,42,0.2581302614089499,0.5054347826086957,739,184,2,
UAB,nearear,bandpower,random_forest,9,3,42,0.5023940414967192,0.6684782608695652,739,184,2,
UAB,nearear,fbcsp,lda,9,4,42,0.5027247352797838,0.6684782608695652,739,184,2,
UAB,nearear,fbcsp,svm,9,4,42,0.5268035294639294,0.6847826086956522,739,184,2,
UAB,nearear,fbcsp,decision_tree,9,4,42,0.3154398086633005,0.5434782608695652,739,184,2,
UAB,nearear,fbcsp,random_forest,9,4,42,0.5513189980048769,0.7010869565217391,739,184,2,
UAB,nearear,bandpower,lda,9,4,42,0.5191353649893693,0.6793478260869565,739,184,2,
UAB,nearear,bandpower,svm,9,4,42,0.5595744680851065,0.7065217391304348,739,184,2,
UAB,nearear,bandpower,decision_tree,9,4,42,0.2826510721247564,0.5217391304347826,739,184,2,
UAB,nearear,bandpower,random_forest,9,4,42,0.5108984582668793,0.6739130434782609,739,184,2,
UAB,nearear,fbcsp,lda,10,0,42,0.7182879377431907,0.8121546961325967,722,181,2,
UAB,nearear,fbcsp,svm,10,0,42,0.7846027096301721,0.856353591160221,722,181,2,
UAB,nearear,fbcsp,decision_tree,10,0,42,0.4778846153846153,0.6519337016574586,722,181,2,
UAB,nearear,fbcsp,random_forest,10,0,42,0.7680761486362805,0.8453038674033149,722,181,2,
UAB,nearear,bandpower,lda,10,0,42,0.5939846182017945,0.7292817679558011,722,181,2,
UAB,nearear,bandpower,svm,10,0,42,0.7017166399633783,0.8011049723756906,722,181,2,
UAB,nearear,bandpower,decision_tree,10,0,42,0.5691068076729386,0.712707182320442,722,181,2,
UAB,nearear,bandpower,random_forest,10,0,42,0.7514305333028153,0.8342541436464088,722,181,2,
UAB,nearear,fbcsp,lda,10,1,42,0.6849722896532772,0.7900552486187845,722,181,2,
UAB,nearear,fbcsp,svm,10,1,42,0.7430625515157065,0.8287292817679558,722,181,2,
UAB,nearear,fbcsp,decision_tree,10,1,42,0.6519230769230768,0.7679558011049724,722,181,2,
UAB,nearear,fbcsp,random_forest,10,1,42,0.7762465088594844,0.850828729281768,722,181,2,
UAB,nearear,bandpower,lda,10,1,42,0.6436681622562037,0.7624309392265194,722,181,2,
UAB,nearear,bandpower,svm,10,1,42,0.7264233041725827,0.8176795580110497,722,181,2,
UAB,nearear,bandpower,decision_tree,10,1,42,0.6518911988277314,0.7679558011049724,722,181,2,
UAB,nearear,bandpower,random_forest,10,1,42,0.7016073636488529,0.8011049723756906,722,181,2,
UAB,nearear,fbcsp,lda,10,2,42,0.7100288369112464,0.8066298342541437,722,181,2,
UAB,nearear,fbcsp,svm,10,2,42,0.8010897934887129,0.8674033149171271,722,181,2,
UAB,nearear,fbcsp,decision_tree,10,2,42,0.6602572906652017,0.7734806629834254,722,181,2,
UAB,nearear,fbcsp,random_forest,10,2,42,0.7845336751980221,0.856353591160221,722,181,2,
UAB,nearear,bandpower,lda,10,2,42,0.6436681622562037,0.7624309392265194,722,181,2,
UAB,nearear,bandpower,svm,10,2,42,0.7679593425209468,0.8453038674033149,722,181,2,
UAB,nearear,bandpower,decision_tree,10,2,42,0.5525954408129635,0.7016574585635359,722,181,2,
UAB,nearear,bandpower,random_forest,10,2,42,0.7845336751980221,0.856353591160221,722,181,2,
UAB,nearear,fbcsp,lda,10,3,42,0.8416666666666667,0.8944444444444445,723,180,2,
UAB,nearear,fbcsp,svm,10,3,42,0.8583333333333334,0.9055555555555556,723,180,2,
UAB,nearear,fbcsp,decision_tree,10,3,42,0.6416666666666666,0.7611111111111111,723,180,2,
UAB,nearear,fbcsp,random_forest,10,3,42,0.825,0.8833333333333333,723,180,2,
UAB,nearear,bandpower,lda,10,3,42,0.7333333333333334,0.8222222222222222,723,180,2,
UAB,nearear,bandpower,svm,10,3,42,0.8416666666666667,0.8944444444444445,723,180,2,
UAB,nearear,bandpower,decision_tree,10,3,42,0.75,0.8333333333333334,723,180,2,
UAB,nearear,bandpower,random_forest,10,3,42,0.825,0.8833333333333333,723,180,2,
UAB,nearear,fbcsp,lda,10,4,42,0.7998517420311342,0.8666666666666667,723,180,2,
UAB,nearear,fbcsp,svm,10,4,42,0.8415419543158967,0.8944444444444445,723,180,2,
UAB,nearear,fbcsp,decision_tree,10,4,42,0.6416334845819057,0.7611111111111111,723,180,2,
UAB,nearear,fbcsp,random_forest,10,4,42,0.783273131425396,0.8555555555555555,723,180,2,
UAB,nearear,bandpower,lda,10,4,42,0.7163646475413634,0.8111111111111111,723,180,2,
UAB,nearear,bandpower,svm,10,4,42,0.7499536951287276,0.8333333333333334,723,180,2,
UAB,nearear,bandpower,decision_tree,10,4,42,0.758378078133679,0.8388888888888889,723,180,2,
UAB,nearear,bandpower,random_forest,10,4,42,0.7583333333333333,0.8388888888888889,723,180,2,
UAB,nearear,fbcsp,lda,11,0,42,0.8035545316164068,0.8691099476439791,762,191,2,
UAB,nearear,fbcsp,svm,11,0,42,0.9450133662348345,0.9633507853403142,762,191,2,
UAB,nearear,fbcsp,decision_tree,11,0,42,0.913588878835239,0.9424083769633508,762,191,2,
UAB,nearear,fbcsp,random_forest,11,0,42,0.9214638157894736,0.9476439790575916,762,191,2,
UAB,nearear,bandpower,lda,11,0,42,0.6465144972239358,0.7643979057591623,762,191,2,
UAB,nearear,bandpower,svm,11,0,42,0.8192255462738158,0.8795811518324608,762,191,2,
UAB,nearear,bandpower,decision_tree,11,0,42,0.9214508965290344,0.9476439790575916,762,191,2,
UAB,nearear,bandpower,random_forest,11,0,42,0.9214315096668038,0.9476439790575916,762,191,2,
UAB,nearear,fbcsp,lda,11,1,42,0.7405532230180292,0.8272251308900523,762,191,2,
UAB,nearear,fbcsp,svm,11,1,42,0.9293116210214656,0.9528795811518324,762,191,2,
UAB,nearear,fbcsp,decision_tree,11,1,42,0.8979113559740153,0.9319371727748692,762,191,2,
UAB,nearear,fbcsp,random_forest,11,1,42,0.9450133662348345,0.9633507853403142,762,191,2,
UAB,nearear,bandpower,lda,11,1,42,0.6461506792918896,0.7643979057591623,762,191,2,
UAB,nearear,bandpower,svm,11,1,42,0.8348431194927118,0.8900523560209425,762,191,2,
UAB,nearear,bandpower,decision_tree,11,1,42,0.905729445152799,0.93717277486911,762,191,2,
UAB,nearear,bandpower,random_forest,11,1,42,0.9607302931863976,0.9738219895287958,762,191,2,
UAB,nearear,fbcsp,lda,11,2,42,0.779663810151615,0.8534031413612565,762,191,2,
UAB,nearear,fbcsp,svm,11,2,42,0.960715754833402,0.9738219895287958,762,191,2,
UAB,nearear,fbcsp,decision_tree,11,2,42,0.890013162224416,0.9267015706806284,762,191,2,
UAB,nearear,fbcsp,random_forest,11,2,42,0.9371607172232276,0.9581151832460733,762,191,2,
UAB,nearear,bandpower,lda,11,2,42,0.7014151719598487,0.8010471204188482,762,191,2,
UAB,nearear,bandpower,svm,11,2,42,0.7796274929948903,0.8534031413612565,762,191,2,
UAB,nearear,bandpower,decision_tree,11,2,42,0.90571005430311,0.93717277486911,762,191,2,
UAB,nearear,bandpower,random_forest,11,2,42,0.9214121132323896,0.9476439790575916,762,191,2,
UAB,nearear,fbcsp,lda,11,3,42,0.7868007646912144,0.8578947368421053,763,190,2,
UAB,nearear,fbcsp,svm,11,3,42,0.913141052281606,0.9421052631578948,763,190,2,
UAB,nearear,fbcsp,decision_tree,11,3,42,0.8894706224549156,0.9263157894736842,763,190,2,
UAB,nearear,fbcsp,random_forest,11,3,42,0.9447353112274578,0.963157894736842,763,190,2,
UAB,nearear,bandpower,lda,11,3,42,0.6999667553191489,0.8,763,190,2,
UAB,nearear,bandpower,svm,11,3,42,0.8418511736307641,0.8947368421052632,763,190,2,
UAB,nearear,bandpower,decision_tree,11,3,42,0.8815953469048609,0.9210526315789472,763,190,2,
UAB,nearear,bandpower,random_forest,11,3,42,0.8973314489982542,0.9315789473684212,763,190,2,
UAB,nearear,fbcsp,lda,11,4,42,0.7945091514143094,0.8631578947368421,763,190,2,
UAB,nearear,fbcsp,svm,11,4,42,0.9368246051537822,0.9578947368421052,763,190,2,
UAB,nearear,fbcsp,decision_tree,11,4,42,0.8973485163328069,0.9315789473684212,763,190,2,
UAB,nearear,fbcsp,random_forest,11,4,42,0.9447261241792038,0.963157894736842,763,190,2,
UAB,nearear,bandpower,lda,11,4,42,0.5738494766572521,0.7157894736842105,763,190,2,
UAB,nearear,bandpower,svm,11,4,42,0.7708177356293153,0.8473684210526315,763,190,2,
UAB,nearear,bandpower,decision_tree,11,4,42,0.8579498255524174,0.9052631578947368,763,190,2,
UAB,nearear,bandpower,random_forest,11,4,42,0.9368456041216552,0.9578947368421052,763,190,2,
UAB,nearear,fbcsp,lda,12,0,42,0.708117085322815,0.8052631578947368,758,190,2,
UAB,nearear,fbcsp,svm,12,0,42,0.7396395648201977,0.8263157894736842,758,190,2,
UAB,nearear,fbcsp,decision_tree,12,0,42,0.6125837459947567,0.7421052631578947,758,190,2,
UAB,nearear,fbcsp,random_forest,12,0,42,0.7396395648201977,0.8263157894736842,758,190,2,
UAB,nearear,bandpower,lda,12,0,42,0.6849479749616548,0.7894736842105263,758,190,2,
UAB,nearear,bandpower,svm,12,0,42,0.7005888695363689,0.8,758,190,2,
UAB,nearear,bandpower,decision_tree,12,0,42,0.5978752541810184,0.7315789473684211,758,190,2,
UAB,nearear,bandpower,random_forest,12,0,42,0.7237683808257871,0.8157894736842105,758,190,2,
UAB,nearear,fbcsp,lda,12,1,42,0.7158878504672898,0.8105263157894737,758,190,2,
UAB,nearear,fbcsp,svm,12,1,42,0.7552767159714143,0.8368421052631579,758,190,2,
UAB,nearear,fbcsp,decision_tree,12,1,42,0.4949536902438012,0.6631578947368421,758,190,2,
UAB,nearear,fbcsp,random_forest,12,1,42,0.7236765561372891,0.8157894736842105,758,190,2,
UAB,nearear,bandpower,lda,12,1,42,0.6683980885102847,0.7789473684210526,758,190,2,
UAB,nearear,bandpower,svm,12,1,42,0.660474587541038,0.7736842105263158,758,190,2,
UAB,nearear,bandpower,decision_tree,12,1,42,0.5336356450472188,0.6894736842105263,758,190,2,
UAB,nearear,bandpower,random_forest,12,1,42,0.6127287853577371,0.7421052631578947,758,190,2,
UAB,nearear,fbcsp,lda,12,2,42,0.6606015287470921,0.7736842105263158,758,190,2,
UAB,nearear,fbcsp,svm,12,2,42,0.7471933471933472,0.8315789473684211,758,190,2,
UAB,nearear,fbcsp,decision_tree,12,2,42,0.5100648810514058,0.6736842105263158,758,190,2,
UAB,nearear,fbcsp,random_forest,12,2,42,0.699767132401863,0.8,758,190,2,
UAB,nearear,bandpower,lda,12,2,42,0.7238372093023255,0.8157894736842105,758,190,2,
UAB,nearear,bandpower,svm,12,2,42,0.6999667553191489,0.8,758,190,2,
UAB,nearear,bandpower,decision_tree,12,2,42,0.5264994185080578,0.6842105263157895,758,190,2,
UAB,nearear,bandpower,random_forest,12,2,42,0.6604322527015793,0.7736842105263158,758,190,2,
UAB,nearear,fbcsp,lda,12,3,42,0.7304304052353385,0.8201058201058201,759,189,2,
UAB,nearear,fbcsp,svm,12,3,42,0.7776937618147448,0.8518518518518519,759,189,2,
UAB,nearear,fbcsp,decision_tree,12,3,42,0.5396245432783167,0.6931216931216931,759,189,2,
UAB,nearear,fbcsp,random_forest,12,3,42,0.7381941820929354,0.8253968253968254,759,189,2,
UAB,nearear,bandpower,lda,12,3,42,0.82544080604534,0.8835978835978836,759,189,2,
UAB,nearear,bandpower,svm,12,3,42,0.8571788413098237,0.9047619047619048,759,189,2,
UAB,nearear,bandpower,decision_tree,12,3,42,0.7223621254092168,0.8148148148148148,759,189,2,
UAB,nearear,bandpower,random_forest,12,3,42,0.7936507936507937,0.8624338624338624,759,189,2,
UAB,nearear,fbcsp,lda,12,4,42,0.6504854368932038,0.7671957671957672,759,189,2,
UAB,nearear,fbcsp,svm,12,4,42,0.706090026478376,0.8042328042328042,759,189,2,
UAB,nearear,fbcsp,decision_tree,12,4,42,0.5308595229079893,0.6878306878306878,759,189,2,
UAB,nearear,fbcsp,random_forest,12,4,42,0.7457755359394704,0.8306878306878307,759,189,2,
UAB,nearear,bandpower,lda,12,4,42,0.713961407491487,0.8095238095238095,759,189,2,
UAB,nearear,bandpower,svm,12,4,42,0.745839636913767,0.8306878306878307,759,189,2,
UAB,nearear,bandpower,decision_tree,12,4,42,0.5794180627283032,0.7195767195767195,759,189,2,
UAB,nearear,bandpower,random_forest,12,4,42,0.6902811042480776,0.7936507936507936,759,189,2,
UAB,nearear,fbcsp,lda,13,0,42,0.5932289677994145,0.7287234042553191,752,188,2,
UAB,nearear,fbcsp,svm,13,0,42,0.64816468886904,0.7659574468085106,752,188,2,
UAB,nearear,fbcsp,decision_tree,13,0,42,0.432627731020998,0.6223404255319149,752,188,2,
UAB,nearear,fbcsp,random_forest,13,0,42,0.6482394965130125,0.7659574468085106,752,188,2,
UAB,nearear,bandpower,lda,13,0,42,0.5842830413335601,0.723404255319149,752,188,2,
UAB,nearear,bandpower,svm,13,0,42,0.5687523894481967,0.7127659574468085,752,188,2,
UAB,nearear,bandpower,decision_tree,13,0,42,0.4024410917104594,0.601063829787234,752,188,2,
UAB,nearear,bandpower,random_forest,13,0,42,0.5048638545516333,0.6702127659574468,752,188,2,
UAB,nearear,fbcsp,lda,13,1,42,0.5997615600783446,0.7340425531914894,752,188,2,
UAB,nearear,fbcsp,svm,13,1,42,0.6396319645595502,0.7606382978723404,752,188,2,
UAB,nearear,fbcsp,decision_tree,13,1,42,0.4662938011101224,0.6436170212765957,752,188,2,
UAB,nearear,fbcsp,random_forest,13,1,42,0.5916698607384694,0.7287234042553191,752,188,2,
UAB,nearear,bandpower,lda,13,1,42,0.5039155600953353,0.6702127659574468,752,188,2,
UAB,nearear,bandpower,svm,13,1,42,0.5829529456934431,0.723404255319149,752,188,2,
UAB,nearear,bandpower,decision_tree,13,1,42,0.4339510622959162,0.6223404255319149,752,188,2,
UAB,nearear,bandpower,random_forest,13,1,42,0.6076828073761764,0.7393617021276596,752,188,2,
UAB,nearear,fbcsp,lda,13,2,42,0.6237758664736439,0.75,752,188,2,
UAB,nearear,fbcsp,svm,13,2,42,0.647489985510952,0.7659574468085106,752,188,2,
UAB,nearear,fbcsp,decision_tree,13,2,42,0.3211843167240134,0.5478723404255319,752,188,2,
UAB,nearear,fbcsp,random_forest,13,2,42,0.5834860040049422,0.723404255319149,752,188,2,
UAB,nearear,bandpower,lda,13,2,42,0.4792465695048155,0.6542553191489362,752,188,2,
UAB,nearear,bandpower,svm,13,2,42,0.5032813432199779,0.6702127659574468,752,188,2,
UAB,nearear,bandpower,decision_tree,13,2,42,0.3691007178964359,0.5797872340425532,752,188,2,
UAB,nearear,bandpower,random_forest,13,2,42,0.5283211430515393,0.6861702127659575,752,188,2,
UAB,nearear,fbcsp,lda,13,3,42,0.5523999829939203,0.7021276595744681,752,188,2,
UAB,nearear,fbcsp,svm,13,3,42,0.5601123117501914,0.7074468085106383,752,188,2,
UAB,nearear,fbcsp,decision_tree,13,3,42,0.3602994343073454,0.574468085106383,752,188,2,
UAB,nearear,fbcsp,random_forest,13,3,42,0.5363156999489709,0.6914893617021277,752,188,2,
UAB,nearear,bandpower,lda,13,3,42,0.4794683932526836,0.6542553191489362,752,188,2,
UAB,nearear,bandpower,svm,13,3,42,0.5118130347792772,0.675531914893617,752,188,2,
UAB,nearear,bandpower,decision_tree,13,3,42,0.3700373260943332,0.5797872340425532,752,188,2,
UAB,nearear,bandpower,random_forest,13,3,42,0.4731433909388136,0.648936170212766,752,188,2,
UAB,nearear,fbcsp,lda,13,4,42,0.6164243815353225,0.7446808510638298,752,188,2,
UAB,nearear,fbcsp,svm,13,4,42,0.6320939334637965,0.7553191489361702,752,188,2,
UAB,nearear,fbcsp,decision_tree,13,4,42,0.3378596282780276,0.5585106382978723,752,188,2,
UAB,nearear,fbcsp,random_forest,13,4,42,0.6074320293190147,0.7393617021276596,752,188,2,
UAB,nearear,bandpower,lda,13,4,42,0.4637946447575667,0.6436170212765957,752,188,2,
UAB,nearear,bandpower,svm,13,4,42,0.4880217863069657,0.6595744680851063,752,188,2,
UAB,nearear,bandpower,decision_tree,13,4,42,0.4743709226467847,0.648936170212766,752,188,2,
UAB,nearear,bandpower,random_forest,13,4,42,0.4887831407205981,0.6595744680851063,752,188,2,
UAB,nearear,fbcsp,lda,14,0,42,0.3562150608352515,0.5706806282722513,760,191,2,
UAB,nearear,fbcsp,svm,14,0,42,0.5369792094666777,0.6910994764397905,760,191,2,
UAB,nearear,fbcsp,decision_tree,14,0,42,0.300912979108406,0.5340314136125655,760,191,2,
UAB,nearear,fbcsp,random_forest,14,0,42,0.5760614904024004,0.7172774869109948,760,191,2,
UAB,nearear,bandpower,lda,14,0,42,0.4036154478225143,0.6020942408376964,760,191,2,
UAB,nearear,bandpower,svm,14,0,42,0.5762878974611783,0.7172774869109948,760,191,2,
UAB,nearear,bandpower,decision_tree,14,0,42,0.4579888957433683,0.6387434554973822,760,191,2,
UAB,nearear,bandpower,random_forest,14,0,42,0.4975543589954375,0.6649214659685864,760,191,2,
UAB,nearear,fbcsp,lda,14,1,42,0.2739054581706405,0.5157894736842106,761,190,2,
UAB,nearear,fbcsp,svm,14,1,42,0.4488188976377952,0.631578947368421,761,190,2,
UAB,nearear,fbcsp,decision_tree,14,1,42,0.2423990696128924,0.4947368421052631,761,190,2,
UAB,nearear,fbcsp,random_forest,14,1,42,0.4483159117305458,0.631578947368421,761,190,2,
UAB,nearear,bandpower,lda,14,1,42,0.3061088977423638,0.5368421052631579,761,190,2,
UAB,nearear,bandpower,svm,14,1,42,0.4486818106450009,0.631578947368421,761,190,2,
UAB,nearear,bandpower,decision_tree,14,1,42,0.2823343848580442,0.5210526315789473,761,190,2,
UAB,nearear,bandpower,random_forest,14,1,42,0.4249108549630981,0.6157894736842106,761,190,2,
UAB,nearear,fbcsp,lda,14,2,42,0.3131959448230015,0.5421052631578948,761,190,2,
UAB,nearear,fbcsp,svm,14,2,42,0.4873817034700316,0.6578947368421053,761,190,2,
UAB,nearear,fbcsp,decision_tree,14,2,42,0.2813201429877795,0.5210526315789473,761,190,2,
UAB,nearear,fbcsp,random_forest,14,2,42,0.5189673777703993,0.6789473684210526,761,190,2,
UAB,nearear,bandpower,lda,14,2,42,0.2899850523168908,0.5263157894736842,761,190,2,
UAB,nearear,bandpower,svm,14,2,42,0.4243857901726428,0.6157894736842106,761,190,2,
UAB,nearear,bandpower,decision_tree,14,2,42,0.3681410043232457,0.5789473684210527,761,190,2,
UAB,nearear,bandpower,random_forest,14,2,42,0.4159189099368561,0.6105263157894737,761,190,2,
UAB,nearear,fbcsp,lda,14,3,42,0.3056478405315614,0.5368421052631579,761,190,2,
UAB,nearear,fbcsp,svm,14,3,42,0.4877219180355068,0.6578947368421053,761,190,2,
UAB,nearear,fbcsp,decision_tree,14,3,42,0.3050128855266439,0.5368421052631579,761,190,2,
UAB,nearear,fbcsp,random_forest,14,3,42,0.4555647840531561,0.6368421052631579,761,190,2,
UAB,nearear,bandpower,lda,14,3,42,0.3454258675078865,0.5631578947368421,761,190,2,
UAB,nearear,bandpower,svm,14,3,42,0.4797543976103551,0.6526315789473685,761,190,2,
UAB,nearear,bandpower,decision_tree,14,3,42,0.3049551047555703,0.5368421052631579,761,190,2,
UAB,nearear,bandpower,random_forest,14,3,42,0.4639449008381047,0.6421052631578947,761,190,2,
UAB,nearear,fbcsp,lda,14,4,42,0.3131959448230015,0.5421052631578948,761,190,2,
UAB,nearear,fbcsp,svm,14,4,42,0.4793223716990533,0.6526315789473685,761,190,2,
UAB,nearear,fbcsp,decision_tree,14,4,42,0.3762466755319148,0.5842105263157895,761,190,2,
UAB,nearear,fbcsp,random_forest,14,4,42,0.5108785915960804,0.6736842105263158,761,190,2,
UAB,nearear,bandpower,lda,14,4,42,0.3921136826359745,0.5947368421052631,761,190,2,
UAB,nearear,bandpower,svm,14,4,42,0.3924923179137946,0.5947368421052631,761,190,2,
UAB,nearear,bandpower,decision_tree,14,4,42,0.3764021603656002,0.5842105263157895,761,190,2,
UAB,nearear,bandpower,random_forest,14,4,42,0.4554743312842665,0.6368421052631579,761,190,2,
UAB,nearear,fbcsp,lda,15,0,42,0.713166144200627,0.8087431693989071,730,183,2,
UAB,nearear,fbcsp,svm,15,0,42,0.7375991396693105,0.825136612021858,730,183,2,
UAB,nearear,fbcsp,decision_tree,15,0,42,0.639247311827957,0.7595628415300546,730,183,2,
UAB,nearear,fbcsp,random_forest,15,0,42,0.7048254850127693,0.8032786885245902,730,183,2,
UAB,nearear,bandpower,lda,15,0,42,0.5245262733503562,0.6830601092896175,730,183,2,
UAB,nearear,bandpower,svm,15,0,42,0.5407573381133768,0.6939890710382514,730,183,2,
UAB,nearear,bandpower,decision_tree,15,0,42,0.3929532006455083,0.5956284153005464,730,183,2,
UAB,nearear,bandpower,random_forest,15,0,42,0.5572778997356749,0.7049180327868853,730,183,2,
UAB,nearear,fbcsp,lda,15,1,42,0.6886501007387509,0.7923497267759563,730,183,2,
UAB,nearear,fbcsp,svm,15,1,42,0.7213489184468629,0.8142076502732241,730,183,2,
UAB,nearear,fbcsp,decision_tree,15,1,42,0.5737513997760358,0.7158469945355191,730,183,2,
UAB,nearear,fbcsp,random_forest,15,1,42,0.7458902575587907,0.8306010928961749,730,183,2,
UAB,nearear,bandpower,lda,15,1,42,0.4429971800725124,0.6284153005464481,730,183,2,
UAB,nearear,bandpower,svm,15,1,42,0.5328078111703318,0.6885245901639344,730,183,2,
UAB,nearear,bandpower,decision_tree,15,1,42,0.4507458674909286,0.6338797814207651,730,183,2,
UAB,nearear,bandpower,random_forest,15,1,42,0.4590648513077749,0.639344262295082,730,183,2,
UAB,nearear,fbcsp,lda,15,2,42,0.6802419354838709,0.7868852459016393,730,183,2,
UAB,nearear,fbcsp,svm,15,2,42,0.7047990321279742,0.8032786885245902,730,183,2,
UAB,nearear,fbcsp,decision_tree,15,2,42,0.4752217940675687,0.6502732240437158,730,183,2,
UAB,nearear,fbcsp,random_forest,15,2,42,0.7293748599596683,0.819672131147541,730,183,2,
UAB,nearear,bandpower,lda,15,2,42,0.557337394732127,0.7049180327868853,730,183,2,
UAB,nearear,bandpower,svm,15,2,42,0.524398440650625,0.6830601092896175,730,183,2,
UAB,nearear,bandpower,decision_tree,15,2,42,0.4098360655737705,0.6065573770491803,730,183,2,
UAB,nearear,bandpower,random_forest,15,2,42,0.5819110334632442,0.7213114754098361,730,183,2,
UAB,nearear,fbcsp,lda,15,3,42,0.7610467222021007,0.8406593406593407,731,182,2,
UAB,nearear,fbcsp,svm,15,3,42,0.7445440550575024,0.8296703296703297,731,182,2,
UAB,nearear,fbcsp,decision_tree,15,3,42,0.6127659574468085,0.7417582417582418,731,182,2,
