dataset,feature_family,classifier,subject,protocol,fold,seed,kappa,accuracy,n_train,n_test,n_channels,error
WAUC,bandpower,svm,30,within,3,42,0.5738850080601827,0.7868852459016393,733,183,8,
WAUC,bandpower,decision_tree,30,within,3,42,0.31198901951423286,0.6557377049180327,733,183,8,
WAUC,bandpower,random_forest,30,within,3,42,0.5738850080601827,0.7868852459016393,733,183,8,
WAUC,fbcsp,lda,30,within,4,42,0.6610098595757394,0.8306010928961749,733,183,8,
WAUC,fbcsp,svm,30,within,4,42,0.759526938239159,0.8797814207650273,733,183,8,
WAUC,fbcsp,decision_tree,30,within,4,42,0.5735794945330704,0.7868852459016393,733,183,8,
WAUC,fbcsp,random_forest,30,within,4,42,0.770443820560301,0.8852459016393442,733,183,8,
WAUC,bandpower,lda,30,within,4,42,0.5189964157706093,0.7595628415300546,733,183,8,
WAUC,bandpower,svm,30,within,4,42,0.5083875589517044,0.7540983606557377,733,183,8,
WAUC,bandpower,decision_tree,30,within,4,42,0.3989250522544042,0.6994535519125683,733,183,8,
WAUC,bandpower,random_forest,30,within,4,42,0.5738341195437988,0.7868852459016393,733,183,8,
WAUC,fbcsp,lda,31,within,0,42,0.4297119055883374,0.7150537634408602,740,186,8,
WAUC,fbcsp,svm,31,within,0,42,0.6455710821110983,0.8225806451612904,740,186,8,
WAUC,fbcsp,decision_tree,31,within,0,42,0.3007518796992481,0.6505376344086021,740,186,8,
WAUC,fbcsp,random_forest,31,within,0,42,0.6991682070240296,0.8494623655913979,740,186,8,
WAUC,bandpower,lda,31,within,0,42,0.3007518796992481,0.6505376344086021,740,186,8,
WAUC,bandpower,svm,31,within,0,42,0.5266080518278575,0.7634408602150538,740,186,8,
WAUC,bandpower,decision_tree,31,within,0,42,0.3968033356497568,0.6989247311827957,740,186,8,
WAUC,bandpower,random_forest,31,within,0,42,0.40805462330748754,0.7043010752688172,740,186,8,
WAUC,fbcsp,lda,31,within,1,42,0.19950882937668113,0.6,741,185,8,
WAUC,fbcsp,svm,31,within,1,42,0.6001051586142432,0.8,741,185,8,
WAUC,fbcsp,decision_tree,31,within,1,42,0.35140820380974636,0.6756756756756757,741,185,8,
WAUC,fbcsp,random_forest,31,within,1,42,0.599824612686349,0.8,741,185,8,
WAUC,bandpower,lda,31,within,1,42,0.2631208997188379,0.6324324324324324,741,185,8,
WAUC,bandpower,svm,31,within,1,42,0.5013477088948788,0.7513513513513513,741,185,8,
WAUC,bandpower,decision_tree,31,within,1,42,0.25320306558240213,0.6270270270270271,741,185,8,
WAUC,bandpower,random_forest,31,within,1,42,0.621056943875461,0.8108108108108109,741,185,8,
WAUC,fbcsp,lda,31,within,2,42,0.2430441898527005,0.6216216216216216,741,185,8,
WAUC,fbcsp,svm,31,within,2,42,0.5900874635568514,0.7945945945945946,741,185,8,
WAUC,fbcsp,decision_tree,31,within,2,42,0.4922034690182795,0.745945945945946,741,185,8,
WAUC,fbcsp,random_forest,31,within,2,42,0.6650703731822695,0.8324324324324325,741,185,8,
WAUC,bandpower,lda,31,within,2,42,0.4028405422853454,0.7027027027027027,741,185,8,
WAUC,bandpower,svm,31,within,2,42,0.6648354859447139,0.8324324324324325,741,185,8,
WAUC,bandpower,decision_tree,31,within,2,42,0.4273783799567833,0.7135135135135136,741,185,8,
WAUC,bandpower,random_forest,31,within,2,42,0.5996841920580152,0.8,741,185,8,
WAUC,fbcsp,lda,31,within,3,42,0.3931583880037488,0.6972972972972973,741,185,8,
WAUC,fbcsp,svm,31,within,3,42,0.6864590029805389,0.8432432432432433,741,185,8,
WAUC,fbcsp,decision_tree,31,within,3,42,0.4587478057343475,0.7297297297297297,741,185,8,
WAUC,fbcsp,random_forest,31,within,3,42,0.6752486834406085,0.8378378378378378,741,185,8,
WAUC,bandpower,lda,31,within,3,42,0.3937975424224692,0.6972972972972973,741,185,8,
WAUC,bandpower,svm,31,within,3,42,0.567908443302581,0.7837837837837838,741,185,8,
WAUC,bandpower,decision_tree,31,within,3,42,0.2651869158878505,0.6324324324324324,741,185,8,
WAUC,bandpower,random_forest,31,within,3,42,0.556873283869837,0.7783783783783784,741,185,8,
WAUC,fbcsp,lda,31,within,4,42,0.3185406069110682,0.6594594594594595,741,185,8,
WAUC,fbcsp,svm,31,within,4,42,0.44872918492550395,0.7243243243243244,741,185,8,
WAUC,fbcsp,decision_tree,31,within,4,42,0.39464765688909664,0.6972972972972973,741,185,8,
WAUC,fbcsp,random_forest,31,within,4,42,0.5135277274586572,0.7567567567567568,741,185,8,
WAUC,bandpower,lda,31,within,4,42,0.28521250439058654,0.6432432432432432,741,185,8,
WAUC,bandpower,svm,31,within,4,42,0.46997602759749746,0.7351351351351352,741,185,8,
WAUC,bandpower,decision_tree,31,within,4,42,0.36225533158048495,0.6810810810810811,741,185,8,
WAUC,bandpower,random_forest,31,within,4,42,0.46979002164122363,0.7351351351351352,741,185,8,
WAUC,fbcsp,lda,32,within,0,42,0.5,0.75,733,184,8,
WAUC,fbcsp,svm,32,within,0,42,0.7282608695652174,0.8641304347826086,733,184,8,
WAUC,fbcsp,decision_tree,32,within,0,42,0.4782608695652174,0.7391304347826086,733,184,8,
WAUC,fbcsp,random_forest,32,within,0,42,0.7065217391304348,0.8532608695652174,733,184,8,
WAUC,bandpower,lda,32,within,0,42,0.4347826086956522,0.717391304347826,733,184,8,
WAUC,bandpower,svm,32,within,0,42,0.6630434782608696,0.8315217391304348,733,184,8,
WAUC,bandpower,decision_tree,32,within,0,42,0.5543478260869565,0.7771739130434783,733,184,8,
WAUC,bandpower,random_forest,32,within,0,42,0.5978260869565217,0.7989130434782609,733,184,8,
WAUC,fbcsp,lda,32,within,1,42,0.5108695652173914,0.7554347826086957,733,184,8,
WAUC,fbcsp,svm,32,within,1,42,0.7608695652173914,0.8804347826086957,733,184,8,
WAUC,fbcsp,decision_tree,32,within,1,42,0.5543478260869565,0.7771739130434783,733,184,8,
WAUC,fbcsp,random_forest,32,within,1,42,0.7608695652173914,0.8804347826086957,733,184,8,
WAUC,bandpower,lda,32,within,1,42,0.4347826086956522,0.717391304347826,733,184,8,
WAUC,bandpower,svm,32,within,1,42,0.6956521739130435,0.8478260869565217,733,184,8,
WAUC,bandpower,decision_tree,32,within,1,42,0.40217391304347827,0.7010869565217391,733,184,8,
WAUC,bandpower,random_forest,32,within,1,42,0.6086956521739131,0.8043478260869565,733,184,8,
WAUC,fbcsp,lda,32,within,2,42,0.5191687567180222,0.7595628415300546,734,183,8,
WAUC,fbcsp,svm,32,within,2,42,0.7266535221365836,0.8633879781420765,734,183,8,
WAUC,fbcsp,decision_tree,32,within,2,42,0.48623140792067376,0.7431693989071039,734,183,8,
WAUC,fbcsp,random_forest,32,within,2,42,0.7375717017208413,0.8688524590163934,734,183,8,
WAUC,bandpower,lda,32,within,2,42,0.4752061178157485,0.7377049180327869,734,183,8,
WAUC,bandpower,svm,32,within,2,42,0.6720430107526882,0.8360655737704918,734,183,8,
WAUC,bandpower,decision_tree,32,within,2,42,0.5627240143369177,0.7814207650273224,734,183,8,
WAUC,bandpower,random_forest,32,within,2,42,0.5957370589288913,0.7978142076502732,734,183,8,
WAUC,fbcsp,lda,32,within,3,42,0.453861764354781,0.726775956284153,734,183,8,
WAUC,fbcsp,svm,32,within,3,42,0.6832209156568974,0.8415300546448088,734,183,8,
WAUC,fbcsp,decision_tree,32,within,3,42,0.4974328358208955,0.7486338797814208,734,183,8,
WAUC,fbcsp,random_forest,32,within,3,42,0.6723170586128686,0.8360655737704918,734,183,8,
WAUC,bandpower,lda,32,within,3,42,0.35551841461230826,0.6775956284153005,734,183,8,
WAUC,bandpower,svm,32,within,3,42,0.6939068100358423,0.8469945355191257,734,183,8,
WAUC,bandpower,decision_tree,32,within,3,42,0.49737282063529975,0.7486338797814208,734,183,8,
WAUC,bandpower,random_forest,32,within,3,42,0.6174063676005017,0.8087431693989071,734,183,8,
WAUC,fbcsp,lda,32,within,4,42,0.44250642136073115,0.7213114754098361,734,183,8,
WAUC,fbcsp,svm,32,within,4,42,0.6940530212562694,0.8469945355191257,734,183,8,
WAUC,fbcsp,decision_tree,32,within,4,42,0.5083875589517044,0.7540983606557377,734,183,8,
WAUC,fbcsp,random_forest,32,within,4,42,0.6613336517222852,0.8306010928961749,734,183,8,
WAUC,bandpower,lda,32,within,4,42,0.43174489430311713,0.7158469945355191,734,183,8,
WAUC,bandpower,svm,32,within,4,42,0.6612123021797551,0.8306010928961749,734,183,8,
WAUC,bandpower,decision_tree,32,within,4,42,0.46430491666168827,0.73224043715847,734,183,8,
WAUC,bandpower,random_forest,32,within,4,42,0.6172234506663479,0.8087431693989071,734,183,8,
WAUC,fbcsp,lda,33,within,0,42,0.47533150161271054,0.7377049180327869,731,183,8,
WAUC,fbcsp,svm,33,within,0,42,0.7048210765278691,0.8524590163934426,731,183,8,
WAUC,fbcsp,decision_tree,33,within,0,42,0.3330345940132641,0.6666666666666666,731,183,8,
WAUC,fbcsp,random_forest,33,within,0,42,0.6829938474404158,0.8415300546448088,731,183,8,
WAUC,bandpower,lda,33,within,0,42,0.388690050107373,0.6939890710382514,731,183,8,
WAUC,bandpower,svm,33,within,0,42,0.6175434406162297,0.8087431693989071,731,183,8,
WAUC,bandpower,decision_tree,33,within,0,42,0.34447761194029847,0.6721311475409836,731,183,8,
WAUC,bandpower,random_forest,33,within,0,42,0.6065456282847588,0.8032786885245902,731,183,8,
WAUC,fbcsp,lda,33,within,1,42,0.5083288554540569,0.7540983606557377,731,183,8,
WAUC,fbcsp,svm,33,within,1,42,0.7705534658785599,0.8852459016393442,731,183,8,
WAUC,fbcsp,decision_tree,33,within,1,42,0.4096774193548387,0.7049180327868853,731,183,8,
WAUC,fbcsp,random_forest,33,within,1,42,0.7050677490598699,0.8524590163934426,731,183,8,
WAUC,bandpower,lda,33,within,1,42,0.36640401146131807,0.6830601092896175,731,183,8,
WAUC,bandpower,svm,33,within,1,42,0.5956404896984174,0.7978142076502732,731,183,8,
WAUC,bandpower,decision_tree,33,within,1,42,0.34408602150537637,0.6721311475409836,731,183,8,
WAUC,bandpower,random_forest,33,within,1,42,0.5627240143369177,0.7814207650273224,731,183,8,
WAUC,fbcsp,lda,33,within,2,42,0.5184210526315789,0.7595628415300546,731,183,8,
WAUC,fbcsp,svm,33,within,2,42,0.7157366471501971,0.8579234972677595,731,183,8,
WAUC,fbcsp,decision_tree,33,within,2,42,0.48623140792067376,0.7431693989071039,731,183,8,
WAUC,fbcsp,random_forest,33,within,2,42,0.7376030589078743,0.8688524590163934,731,183,8,
WAUC,bandpower,lda,33,within,2,42,0.4097479393142994,0.7049180327868853,731,183,8,
WAUC,bandpower,svm,33,within,2,42,0.650513248985438,0.825136612021858,731,183,8,
WAUC,bandpower,decision_tree,33,within,2,42,0.3991403498298609,0.6994535519125683,731,183,8,
WAUC,bandpower,random_forest,33,within,2,42,0.6502627806975634,0.825136612021858,731,183,8,
WAUC,fbcsp,lda,33,within,3,42,0.5955921877799677,0.7978142076502732,731,183,8,
WAUC,fbcsp,svm,33,within,3,42,0.7485512874126292,0.8743169398907104,731,183,8,
WAUC,fbcsp,decision_tree,33,within,3,42,0.4097479393142994,0.7049180327868853,731,183,8,
WAUC,fbcsp,random_forest,33,within,3,42,0.7268167432973069,0.8633879781420765,731,183,8,
WAUC,bandpower,lda,33,within,3,42,0.3878867518814957,0.6939890710382514,731,183,8,
WAUC,bandpower,svm,33,within,3,42,0.6721605159441061,0.8360655737704918,731,183,8,
WAUC,bandpower,decision_tree,33,within,3,42,0.2897235325729981,0.644808743169399,731,183,8,
WAUC,bandpower,random_forest,33,within,3,42,0.5958335820450069,0.7978142076502732,731,183,8,
WAUC,fbcsp,lda,33,within,4,42,0.5934065934065934,0.7967032967032966,732,182,8,
WAUC,fbcsp,svm,33,within,4,42,0.7472527472527473,0.8736263736263736,732,182,8,
WAUC,fbcsp,decision_tree,33,within,4,42,0.2857142857142857,0.6428571428571429,732,182,8,
WAUC,fbcsp,random_forest,33,within,4,42,0.7362637362637363,0.8681318681318682,732,182,8,
WAUC,bandpower,lda,33,within,4,42,0.5384615384615384,0.7692307692307693,732,182,8,
WAUC,bandpower,svm,33,within,4,42,0.7582417582417582,0.8791208791208791,732,182,8,
WAUC,bandpower,decision_tree,33,within,4,42,0.46153846153846156,0.7307692307692307,732,182,8,
WAUC,bandpower,random_forest,33,within,4,42,0.6923076923076923,0.8461538461538461,732,182,8,
WAUC,fbcsp,lda,34,within,0,42,0.6284042044911611,0.8142076502732241,732,183,8,
WAUC,fbcsp,svm,34,within,0,42,0.7159742120343839,0.8579234972677595,732,183,8,
WAUC,fbcsp,decision_tree,34,within,0,42,0.47470398277717973,0.7377049180327869,732,183,8,
WAUC,fbcsp,random_forest,34,within,0,42,0.7159742120343839,0.8579234972677595,732,183,8,
WAUC,bandpower,lda,34,within,0,42,0.475769873478157,0.7377049180327869,732,183,8,
WAUC,bandpower,svm,34,within,0,42,0.5742408876692716,0.7868852459016393,732,183,8,
WAUC,bandpower,decision_tree,34,within,0,42,0.3658740590273628,0.6830601092896175,732,183,8,
WAUC,bandpower,random_forest,34,within,0,42,0.5084462484331165,0.7540983606557377,732,183,8,
WAUC,fbcsp,lda,34,within,1,42,0.6067335243553009,0.8032786885245902,732,183,8,
WAUC,fbcsp,svm,34,within,1,42,0.6722388059701492,0.8360655737704918,732,183,8,
WAUC,fbcsp,decision_tree,34,within,1,42,0.3994271734590369,0.6994535519125683,732,183,8,
WAUC,fbcsp,random_forest,34,within,1,42,0.6068274051086178,0.8032786885245902,732,183,8,
WAUC,bandpower,lda,34,within,1,42,0.45399212316505544,0.726775956284153,732,183,8,
WAUC,bandpower,svm,34,within,1,42,0.5524604831494184,0.7759562841530054,732,183,8,
WAUC,bandpower,decision_tree,34,within,1,42,0.2461942570592801,0.6229508196721312,732,183,8,
WAUC,bandpower,random_forest,34,within,1,42,0.5084462484331165,0.7540983606557377,732,183,8,
WAUC,fbcsp,lda,34,within,2,42,0.46417687481326564,0.73224043715847,732,183,8,
WAUC,fbcsp,svm,34,within,2,42,0.5953505049901393,0.7978142076502732,732,183,8,
WAUC,fbcsp,decision_tree,34,within,2,42,0.3658740590273628,0.6830601092896175,732,183,8,
WAUC,fbcsp,random_forest,34,within,2,42,0.6064516129032258,0.8032786885245902,732,183,8,
WAUC,bandpower,lda,34,within,2,42,0.42050546692955726,0.7103825136612022,732,183,8,
WAUC,bandpower,svm,34,within,2,42,0.6388805836273396,0.819672131147541,732,183,8,
WAUC,bandpower,decision_tree,34,within,2,42,0.3987814348007884,0.6994535519125683,732,183,8,
WAUC,bandpower,random_forest,34,within,2,42,0.5622533189809831,0.7814207650273224,732,183,8,
WAUC,fbcsp,lda,34,within,3,42,0.46424090338770385,0.73224043715847,732,183,8,
WAUC,fbcsp,svm,34,within,3,42,0.5515510130894746,0.7759562841530054,732,183,8,
WAUC,fbcsp,decision_tree,34,within,3,42,0.3770677814272917,0.6885245901639344,732,183,8,
WAUC,fbcsp,random_forest,34,within,3,42,0.5185938060504603,0.7595628415300546,732,183,8,
WAUC,bandpower,lda,34,within,3,42,0.43167701863354035,0.7158469945355191,732,183,8,
WAUC,bandpower,svm,34,within,3,42,0.6391395279354646,0.819672131147541,732,183,8,
WAUC,bandpower,decision_tree,34,within,3,42,0.34424271380793126,0.6721311475409836,732,183,8,
WAUC,bandpower,random_forest,34,within,3,42,0.54080535308878,0.7704918032786885,732,183,8,
WAUC,fbcsp,lda,34,within,4,42,0.541134328358209,0.7704918032786885,732,183,8,
WAUC,fbcsp,svm,34,within,4,42,0.6611718330048378,0.8306010928961749,732,183,8,
WAUC,fbcsp,decision_tree,34,within,4,42,0.46456081686272166,0.73224043715847,732,183,8,
WAUC,fbcsp,random_forest,34,within,4,42,0.6940530212562694,0.8469945355191257,732,183,8,
WAUC,bandpower,lda,34,within,4,42,0.49737282063529975,0.7486338797814208,732,183,8,
WAUC,bandpower,svm,34,within,4,42,0.671886206072197,0.8360655737704918,732,183,8,
WAUC,bandpower,decision_tree,34,within,4,42,0.3554414661811236,0.6775956284153005,732,183,8,
WAUC,bandpower,random_forest,34,within,4,42,0.6284485847366535,0.8142076502732241,732,183,8,
WAUC,fbcsp,lda,35,within,0,42,0.6100711837595572,0.8104575163398693,608,153,8,
WAUC,fbcsp,svm,35,within,0,42,0.7017543859649122,0.8562091503267973,608,153,8,
WAUC,fbcsp,decision_tree,35,within,0,42,0.43956043956043955,0.7320261437908496,608,153,8,
WAUC,fbcsp,random_forest,35,within,0,42,0.6873389604620169,0.8496732026143791,608,153,8,
WAUC,bandpower,lda,35,within,0,42,0.612184249628529,0.8104575163398693,608,153,8,
WAUC,bandpower,svm,35,within,0,42,0.6267955551540338,0.8235294117647058,608,153,8,
WAUC,bandpower,decision_tree,35,within,0,42,0.6838558979426825,0.8496732026143791,608,153,8,
WAUC,bandpower,random_forest,35,within,0,42,0.7518918918918919,0.8823529411764706,608,153,8,
WAUC,fbcsp,lda,35,within,1,42,0.5207715133531157,0.7763157894736842,609,152,8,
WAUC,fbcsp,svm,35,within,1,42,0.5720720720720721,0.8026315789473685,609,152,8,
WAUC,fbcsp,decision_tree,35,within,1,42,0.41340361445783125,0.7302631578947368,609,152,8,
WAUC,fbcsp,random_forest,35,within,1,42,0.6861861861861862,0.8552631578947368,609,152,8,
WAUC,bandpower,lda,35,within,1,42,0.5516224188790559,0.7894736842105263,609,152,8,
WAUC,bandpower,svm,35,within,1,42,0.5771513353115727,0.8026315789473685,609,152,8,
WAUC,bandpower,decision_tree,35,within,1,42,0.5869565217391304,0.8026315789473685,609,152,8,
WAUC,bandpower,random_forest,35,within,1,42,0.6227941176470588,0.8223684210526315,609,152,8,
WAUC,fbcsp,lda,35,within,2,42,0.5568513119533528,0.7894736842105263,609,152,8,
WAUC,fbcsp,svm,35,within,2,42,0.6144927536231884,0.8157894736842105,609,152,8,
WAUC,fbcsp,decision_tree,35,within,2,42,0.45868945868945865,0.7368421052631579,609,152,8,
WAUC,fbcsp,random_forest,35,within,2,42,0.5924556213017751,0.8092105263157895,609,152,8,
WAUC,bandpower,lda,35,within,2,42,0.3467048710601719,0.6842105263157895,609,152,8,
WAUC,bandpower,svm,35,within,2,42,0.49258160237388726,0.7631578947368421,609,152,8,
WAUC,bandpower,decision_tree,35,within,2,42,0.5957446808510638,0.8157894736842105,609,152,8,
WAUC,bandpower,random_forest,35,within,2,42,0.6357361963190185,0.8355263157894737,609,152,8,
WAUC,fbcsp,lda,35,within,3,42,0.6103253182461104,0.8092105263157895,609,152,8,
WAUC,fbcsp,svm,35,within,3,42,0.6749242559258599,0.8421052631578947,609,152,8,
WAUC,fbcsp,decision_tree,35,within,3,42,0.6124567474048443,0.8157894736842105,609,152,8,
WAUC,fbcsp,random_forest,35,within,3,42,0.6731768500268769,0.8421052631578947,609,152,8,
WAUC,bandpower,lda,35,within,3,42,0.5878236529041287,0.7960526315789473,609,152,8,
WAUC,bandpower,svm,35,within,3,42,0.6955017301038062,0.8552631578947368,609,152,8,
WAUC,bandpower,decision_tree,35,within,3,42,0.575641249345664,0.7894736842105263,609,152,8,
WAUC,bandpower,random_forest,35,within,3,42,0.737740646567381,0.875,609,152,8,
WAUC,fbcsp,lda,35,within,4,42,0.5824940487090277,0.8026315789473685,609,152,8,
WAUC,fbcsp,svm,35,within,4,42,0.6440281030444965,0.8289473684210527,609,152,8,
WAUC,fbcsp,decision_tree,35,within,4,42,0.5123863838887899,0.7631578947368421,609,152,8,
WAUC,fbcsp,random_forest,35,within,4,42,0.6640735502121641,0.8355263157894737,609,152,8,
WAUC,bandpower,lda,35,within,4,42,0.516890664729386,0.7697368421052632,609,152,8,
WAUC,bandpower,svm,35,within,4,42,0.5838368580060423,0.8092105263157895,609,152,8,
WAUC,bandpower,decision_tree,35,within,4,42,0.7246875566020649,0.868421052631579,609,152,8,
WAUC,bandpower,random_forest,35,within,4,42,0.7735989573636195,0.8947368421052632,609,152,8,
WAUC,fbcsp,lda,36,within,0,42,0.2717391304347826,0.6358695652173914,733,184,8,
WAUC,fbcsp,svm,36,within,0,42,0.6304347826086957,0.8152173913043478,733,184,8,
WAUC,fbcsp,decision_tree,36,within,0,42,0.3369565217391305,0.6684782608695652,733,184,8,
WAUC,fbcsp,random_forest,36,within,0,42,0.6086956521739131,0.8043478260869565,733,184,8,
WAUC,bandpower,lda,36,within,0,42,0.17391304347826086,0.5869565217391305,733,184,8,
WAUC,bandpower,svm,36,within,0,42,0.6304347826086957,0.8152173913043478,733,184,8,
WAUC,bandpower,decision_tree,36,within,0,42,0.5760869565217391,0.7880434782608695,733,184,8,
WAUC,bandpower,random_forest,36,within,0,42,0.6630434782608696,0.8315217391304348,733,184,8,
WAUC,fbcsp,lda,36,within,1,42,0.40217391304347827,0.7010869565217391,733,184,8,
WAUC,fbcsp,svm,36,within,1,42,0.6956521739130435,0.8478260869565217,733,184,8,
WAUC,fbcsp,decision_tree,36,within,1,42,0.3586956521739131,0.6793478260869565,733,184,8,
WAUC,fbcsp,random_forest,36,within,1,42,0.6630434782608696,0.8315217391304348,733,184,8,
WAUC,bandpower,lda,36,within,1,42,0.3369565217391305,0.6684782608695652,733,184,8,
WAUC,bandpower,svm,36,within,1,42,0.5543478260869565,0.7771739130434783,733,184,8,
WAUC,bandpower,decision_tree,36,within,1,42,0.5434782608695652,0.7717391304347826,733,184,8,
WAUC,bandpower,random_forest,36,within,1,42,0.6630434782608696,0.8315217391304348,733,184,8,
WAUC,fbcsp,lda,36,within,2,42,0.43147329430039427,0.7158469945355191,734,183,8,
WAUC,fbcsp,svm,36,within,2,42,0.7268819771953914,0.8633879781420765,734,183,8,
WAUC,fbcsp,decision_tree,36,within,2,42,0.4860472064535405,0.7431693989071039,734,183,8,
WAUC,fbcsp,random_forest,36,within,2,42,0.7051381512203856,0.8524590163934426,734,183,8,
WAUC,bandpower,lda,36,within,2,42,0.36617699749193844,0.6830601092896175,734,183,8,
WAUC,bandpower,svm,36,within,2,42,0.6396993019509576,0.819672131147541,734,183,8,
